,Date,State,District,Confirmed,Recovered,Deaths,Tested
48375,2020-07-06,Arunachal Pradesh,Changlang,91,51,0,4795
48376,2020-07-06,Arunachal Pradesh,Dibang Valley,0,0,0,10
48377,2020-07-06,Arunachal Pradesh,East Kameng,0,0,0,261
48378,2020-07-06,Arunachal Pradesh,East Siang,10,10,0,2091
48379,2020-07-06,Arunachal Pradesh,Kamle,0,0,0,54
48380,2020-07-06,Arunachal Pradesh,Kra-Daadi,0,0,0,13
48381,2020-07-06,Arunachal Pradesh,Kurung Kumey,0,0,0,11
48382,2020-07-06,Arunachal Pradesh,Lepa Rada,1,0,0,183
48383,2020-07-06,Arunachal Pradesh,Lohit,4,3,0,1145
48384,2020-07-06,Arunachal Pradesh,Longding,4,1,0,733
48385,2020-07-06,Arunachal Pradesh,Lower Dibang Valley,3,2,0,881
48386,2020-07-06,Arunachal Pradesh,Lower Siang,3,0,0,489
48387,2020-07-06,Arunachal Pradesh,Lower Subansiri,2,0,0,586
48388,2020-07-06,Arunachal Pradesh,Namsai,15,3,0,1685
48389,2020-07-06,Arunachal Pradesh,Pakke Kessang,1,1,0,255
48390,2020-07-06,Arunachal Pradesh,Papum Pare,94,10,0,8701
48391,2020-07-06,Arunachal Pradesh,Shi Yomi,0,0,0,80
48392,2020-07-06,Arunachal Pradesh,Siang,0,0,0,155
48393,2020-07-06,Arunachal Pradesh,Tawang,2,1,0,794
48394,2020-07-06,Arunachal Pradesh,Tirap,5,2,0,1593
48395,2020-07-06,Arunachal Pradesh,Upper Siang,1,1,0,487
48396,2020-07-06,Arunachal Pradesh,Upper Subansiri,1,0,0,558
48397,2020-07-06,Arunachal Pradesh,West Kameng,27,6,2,1309
48398,2020-07-06,Arunachal Pradesh,West Siang,2,1,0,598
48399,2020-07-06,Assam,Total,12523,7942,14,471221
48400,2020-07-06,Assam,Airport Quarantine,4,0,0,0
48401,2020-07-06,Assam,Baksa,85,0,1,0
48402,2020-07-06,Assam,Barpeta,150,55,0,0
48403,2020-07-06,Assam,Biswanath,58,16,0,0
48404,2020-07-06,Assam,Bongaigaon,24,7,0,0
48405,2020-07-06,Assam,Cachar,98,82,0,0
48406,2020-07-06,Assam,Charaideo,16,0,0,0
48407,2020-07-06,Assam,Chirang,52,0,0,0
48408,2020-07-06,Assam,Darrang,102,0,0,0
48409,2020-07-06,Assam,Dhemaji,96,6,0,0
48410,2020-07-06,Assam,Dhubri,334,5,0,0
48411,2020-07-06,Assam,Dibrugarh,77,5,0,0
48412,2020-07-06,Assam,Dima Hasao,89,9,0,0
48413,2020-07-06,Assam,Goalpara,57,4,0,0
48414,2020-07-06,Assam,Golaghat,272,88,0,0
48415,2020-07-06,Assam,Hailakandi,78,5,2,0
48416,2020-07-06,Assam,Hojai,267,0,0,0
48417,2020-07-06,Assam,Jorhat,145,54,0,0
48418,2020-07-06,Assam,Kamrup,215,21,0,0
48419,2020-07-06,Assam,Kamrup Metropolitan,4346,386,6,0
48420,2020-07-06,Assam,Karbi Anglong,41,7,2,0
48421,2020-07-06,Assam,Karimganj,106,20,0,0
48422,2020-07-06,Assam,Kokrajhar,86,10,0,0
48423,2020-07-06,Assam,Lakhimpur,85,6,0,0
48424,2020-07-06,Assam,Majuli,21,0,0,0
48425,2020-07-06,Assam,Morigaon,49,28,0,0
48426,2020-07-06,Assam,Nagaon,330,25,0,0
48427,2020-07-06,Assam,Nalbari,28,9,0,0
48428,2020-07-06,Assam,Other State,1,1,0,0
48429,2020-07-06,Assam,Sivasagar,29,26,0,0
48430,2020-07-06,Assam,Sonitpur,122,35,1,0
48431,2020-07-06,Assam,South Salmara Mankachar,7,1,0,0
48432,2020-07-06,Assam,Tinsukia,114,6,0,0
48433,2020-07-06,Assam,Udalguri,105,2,0,0
48434,2020-07-06,Assam,Unknown,4806,7023,2,0
48435,2020-07-06,Assam,West Karbi Anglong,28,0,0,0
48436,2020-07-06,Bihar,Total,12140,9014,97,264109
48437,2020-07-06,Bihar,Araria,138,116,1,0
48438,2020-07-06,Bihar,Arwal,125,101,1,0
48439,2020-07-06,Bihar,Aurangabad,287,198,1,0
48440,2020-07-06,Bihar,Banka,246,227,0,0
48441,2020-07-06,Bihar,Begusarai,528,384,4,10001
48442,2020-07-06,Bihar,Bhagalpur,616,437,5,0
48443,2020-07-06,Bihar,Bhojpur,281,192,3,0
48444,2020-07-06,Bihar,Buxar,240,218,0,0
48445,2020-07-06,Bihar,Darbhanga,383,270,7,0
48446,2020-07-06,Bihar,East Champaran,260,221,5,0
48447,2020-07-06,Bihar,Gaya,276,187,3,0
48448,2020-07-06,Bihar,Gopalganj,315,254,0,0
48449,2020-07-06,Bihar,Jamui,108,79,1,0
48450,2020-07-06,Bihar,Jehanabad,279,245,3,0
48451,2020-07-06,Bihar,Kaimur,208,178,1,0
48452,2020-07-06,Bihar,Katihar,365,253,1,0
48453,2020-07-06,Bihar,Khagaria,336,293,3,6091
48454,2020-07-06,Bihar,Kishanganj,205,162,2,1432
48455,2020-07-06,Bihar,Lakhisarai,142,127,0,0
48456,2020-07-06,Bihar,Madhepura,223,164,1,0
48457,2020-07-06,Bihar,Madhubani,511,396,2,0
48458,2020-07-06,Bihar,Munger,419,307,1,0
48459,2020-07-06,Bihar,Muzaffarpur,496,338,5,2893
48460,2020-07-06,Bihar,Nalanda,384,217,5,0
48461,2020-07-06,Bihar,Nawada,364,276,3,5866
48462,2020-07-06,Bihar,Patna,1058,572,12,0
48463,2020-07-06,Bihar,Purnia,313,278,0,7396
48464,2020-07-06,Bihar,Rohtas,377,331,5,0
48465,2020-07-06,Bihar,Saharsa,268,167,0,0
48466,2020-07-06,Bihar,Samastipur,377,296,6,0
48467,2020-07-06,Bihar,Saran,272,193,5,0
48468,2020-07-06,Bihar,Sheikhpura,170,134,0,0
48469,2020-07-06,Bihar,Sheohar,101,83,1,0
48470,2020-07-06,Bihar,Sitamarhi,154,126,3,0
48471,2020-07-06,Bihar,Siwan,490,392,2,0
48472,2020-07-06,Bihar,Supaul,285,262,0,0
48473,2020-07-06,Bihar,Vaishali,245,156,3,0
48474,2020-07-06,Bihar,West Champaran,295,184,2,0
48475,2020-07-06,Chandigarh,Total,487,401,6,8528
48476,2020-07-06,Chandigarh,Chandigarh,487,401,6,8528
48477,2020-07-06,Chhattisgarh,Total,3305,2644,14,185399
48478,2020-07-06,Chhattisgarh,Balod,53,46,0,2749
48479,2020-07-06,Chhattisgarh,Baloda Bazar,253,222,0,3816
48480,2020-07-06,Chhattisgarh,Balrampur,146,130,0,2276
48481,2020-07-06,Chhattisgarh,Bametara,74,48,0,3113
48482,2020-07-06,Chhattisgarh,Bastar,40,7,1,4522
48483,2020-07-06,Chhattisgarh,Bijapur,2,2,0,1239
48484,2020-07-06,Chhattisgarh,Bilaspur,238,176,2,9823
48485,2020-07-06,Chhattisgarh,Dakshin Bastar Dantewada,27,18,0,1168
48486,2020-07-06,Chhattisgarh,Dhamtari,8,7,1,1501
48487,2020-07-06,Chhattisgarh,Durg,170,145,3,5020
48488,2020-07-06,Chhattisgarh,Gariaband,41,27,0,2096
48489,2020-07-06,Chhattisgarh,Gaurela Pendra Marwahi,3,3,0,273
48490,2020-07-06,Chhattisgarh,Janjgir Champa,257,232,1,4016
48491,2020-07-06,Chhattisgarh,Jashpur,189,126,0,2542
48492,2020-07-06,Chhattisgarh,Kabeerdham,110,100,0,2829
48493,2020-07-06,Chhattisgarh,Kondagaon,3,3,0,1607
48494,2020-07-06,Chhattisgarh,Korba,323,304,0,10034
48495,2020-07-06,Chhattisgarh,Koriya,67,56,0,2689
48496,2020-07-06,Chhattisgarh,Mahasamund,89,87,1,2183
48497,2020-07-06,Chhattisgarh,Mungeli,123,121,0,2922
48498,2020-07-06,Chhattisgarh,Narayanpur,24,15,0,804
48499,2020-07-06,Chhattisgarh,Other State,1,1,0,0
48500,2020-07-06,Chhattisgarh,Raigarh,134,122,1,5084
48501,2020-07-06,Chhattisgarh,Raipur,446,233,2,12704
48502,2020-07-06,Chhattisgarh,Rajnandgaon,320,279,2,5571
48503,2020-07-06,Chhattisgarh,Sukma,5,5,0,1723
48504,2020-07-06,Chhattisgarh,Surajpur,30,24,0,1830
48505,2020-07-06,Chhattisgarh,Surguja,63,49,0,2008
48506,2020-07-06,Chhattisgarh,Uttar Bastar Kanker,66,56,0,2051
48507,2020-07-06,Delhi,Total,100823,72088,3115,657383
48508,2020-07-06,Delhi,Delhi,100823,72088,3115,657383
48509,2020-07-06,Dadra and Nagar Haveli and Daman and Diu,Total,400,175,0,34444
48510,2020-07-06,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,193,86,0,21065
48511,2020-07-06,Dadra and Nagar Haveli and Daman and Diu,Daman,192,77,0,10159
48512,2020-07-06,Dadra and Nagar Haveli and Daman and Diu,Diu,15,12,0,3220
